idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
2110100;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;5
2110101;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;lessCorrelation;5
2110102;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;lessMissing;5
2110103;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;moreCorrelation;5
2110104;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;moreMissing;5
2110105;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;noSort;noSort;5
2110106;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;lessCorrelation;5
2110107;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;lessMissing;5
2110108;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;moreCorrelation;5
2110109;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;moreMissing;5
2110110;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;random;noSort;5
2110111;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;5
2110112;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;5
2110113;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;5
2110114;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;5
2110115;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;5
2110116;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;5
2110117;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;5
2110118;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;5
2110119;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;5
2110120;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;5
