idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
1110118;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;5
1110119;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;5
1110120;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;5
1110121;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;10
1110122;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;10
1110123;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;10
1110124;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;10
1110125;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;10
1110126;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;10
1110127;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;10
1110128;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;10
1110129;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;10
1110130;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;10
1110131;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
1110132;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;10
1110133;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
1110134;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;10
1110135;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;10
1110136;wine;MAR;0,1;som;1;26;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;10
