idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
6110121;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;10
6110122;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;10
6110123;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;10
6110124;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;10
6110125;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;10
6110126;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;10
6110127;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;10
6110128;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;10
6110129;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;10
6110130;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;10
6110131;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
6110132;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;10
6110133;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
6110134;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;10
6110135;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;10
6110136;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;10
6110137;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;10
6110138;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;10
6110139;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;10
6110140;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;10
6110141;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;noSort;lessCorrelation;10
6110142;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;noSort;lessMissing;10
6110143;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;noSort;moreCorrelation;10
6110144;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;noSort;moreMissing;10
6110145;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;noSort;noSort;10
6110146;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;random;lessCorrelation;10
6110147;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;random;lessMissing;10
6110148;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;random;moreCorrelation;10
6110149;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;random;moreMissing;10
6110150;gamma;MAR;0,1;som;1;20;0,5;0,7;50;;;;;;;random;noSort;10
