idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
5111476;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;1
5111477;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;1
5111478;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;1
5111479;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;1
5111480;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;1
5111481;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;3
5111482;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;3
5111483;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;3
5111484;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;3
5111485;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;3
5111486;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;3
5111487;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;3
5111488;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;3
5111489;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;3
5111490;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;3
5111491;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
5111492;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;3
5111493;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
5111494;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;3
5111495;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;3
5111496;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
5111497;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
5111498;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
5111499;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
5111500;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;3
5111501;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessCorrelation;3
5111502;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessMissing;3
5111503;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreCorrelation;3
5111504;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreMissing;3
5111505;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;noSort;3
5111506;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessCorrelation;3
5111507;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessMissing;3
5111508;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreCorrelation;3
5111509;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreMissing;3
5111510;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;noSort;3
5111511;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;3
5111512;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;3
5111513;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;3
5111514;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;3
5111515;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;3
5111516;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;3
5111517;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;3
5111518;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;3
5111519;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;3
5111520;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;3
5111521;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;5
5111522;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;5
5111523;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;5
5111524;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;5
5111525;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;5
5111526;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;5
5111527;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;5
5111528;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;5
5111529;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;5
5111530;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;5
5111531;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;5
5111532;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;5
5111533;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;5
5111534;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;5
5111535;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;5
5111536;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;5
5111537;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;5
5111538;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;5
5111539;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;5
5111540;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;5
5111541;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessCorrelation;5
5111542;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessMissing;5
5111543;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreCorrelation;5
5111544;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreMissing;5
5111545;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;noSort;5
5111546;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessCorrelation;5
5111547;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessMissing;5
5111548;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreCorrelation;5
5111549;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreMissing;5
5111550;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;noSort;5
5111551;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;5
5111552;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;5
5111553;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;5
5111554;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;5
5111555;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;5
5111556;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;5
5111557;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;5
5111558;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;5
5111559;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;5
5111560;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;5
5111561;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;10
5111562;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;10
5111563;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;10
5111564;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;10
5111565;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;10
5111566;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;10
5111567;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;10
5111568;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;10
5111569;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;10
5111570;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;10
5111571;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
5111572;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;10
5111573;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
5111574;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;10
5111575;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;10
5111576;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;10
5111577;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;10
5111578;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;10
5111579;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;10
5111580;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;10
5111581;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessCorrelation;10
5111582;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;lessMissing;10
5111583;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreCorrelation;10
5111584;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;moreMissing;10
5111585;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;noSort;noSort;10
5111586;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessCorrelation;10
5111587;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;lessMissing;10
5111588;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreCorrelation;10
5111589;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;moreMissing;10
5111590;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;random;noSort;10
5111591;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;10
5111592;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;10
5111593;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;10
5111594;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;10
5111595;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;10
5111596;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;10
5111597;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;10
5111598;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;10
5111599;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;10
5111600;california;MAR;0,1;som;12;1;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;10
5111601;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;1
5111602;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;1
5111603;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;1
5111604;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;1
5111605;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;1
5111606;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;1
5111607;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;1
5111608;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;1
5111609;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;1
5111610;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;1
5111611;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;1
5111612;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;1
5111613;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;1
5111614;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;1
5111615;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;1
5111616;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;1
5111617;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;1
5111618;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;1
5111619;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;1
5111620;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;1
5111621;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessCorrelation;1
5111622;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessMissing;1
5111623;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreCorrelation;1
5111624;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreMissing;1
5111625;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;noSort;1
5111626;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessCorrelation;1
5111627;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessMissing;1
5111628;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreCorrelation;1
5111629;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreMissing;1
5111630;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;noSort;1
5111631;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;1
5111632;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;1
5111633;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;1
5111634;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;1
5111635;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;1
5111636;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;1
5111637;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;1
5111638;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;1
5111639;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;1
5111640;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;1
5111641;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;3
5111642;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;3
5111643;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;3
5111644;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;3
5111645;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;3
5111646;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;3
5111647;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;3
5111648;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;3
5111649;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;3
5111650;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;3
5111651;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
5111652;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;3
5111653;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
5111654;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;3
5111655;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;3
5111656;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
5111657;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
5111658;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
5111659;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
5111660;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;3
5111661;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessCorrelation;3
5111662;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessMissing;3
5111663;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreCorrelation;3
5111664;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreMissing;3
5111665;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;noSort;3
5111666;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessCorrelation;3
5111667;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessMissing;3
5111668;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreCorrelation;3
5111669;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreMissing;3
5111670;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;noSort;3
5111671;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;3
5111672;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;3
5111673;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;3
5111674;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;3
5111675;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;3
5111676;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;3
5111677;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;3
5111678;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;3
5111679;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;3
5111680;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;3
5111681;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;5
5111682;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;5
5111683;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;5
5111684;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;5
5111685;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;5
5111686;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;5
5111687;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;5
5111688;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;5
5111689;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;5
5111690;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;5
5111691;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;5
5111692;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;5
5111693;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;5
5111694;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreMissing;5
5111695;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;noSort;5
5111696;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;5
5111697;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;lessMissing;5
5111698;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;5
5111699;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;moreMissing;5
5111700;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleMoreMissing;noSort;5
5111701;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessCorrelation;5
5111702;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;lessMissing;5
5111703;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreCorrelation;5
5111704;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;moreMissing;5
5111705;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;noSort;noSort;5
5111706;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessCorrelation;5
5111707;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;lessMissing;5
5111708;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreCorrelation;5
5111709;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;moreMissing;5
5111710;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;random;noSort;5
5111711;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessCorrelation;5
5111712;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;lessMissing;5
5111713;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreCorrelation;5
5111714;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;moreMissing;5
5111715;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleLessMissing;noSort;5
5111716;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessCorrelation;5
5111717;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;lessMissing;5
5111718;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreCorrelation;5
5111719;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;moreMissing;5
5111720;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;tupleMoreMissing;noSort;5
5111721;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessCorrelation;10
5111722;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;lessMissing;10
5111723;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreCorrelation;10
5111724;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;moreMissing;10
5111725;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldLessMissing;noSort;10
5111726;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessCorrelation;10
5111727;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;lessMissing;10
5111728;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreCorrelation;10
5111729;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;moreMissing;10
5111730;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldMoreMissing;noSort;10
5111731;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessCorrelation;10
5111732;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;lessMissing;10
5111733;california;MAR;0,1;som;2;6;0,5;0,7;500;;;;;;;fieldPerTupleLessMissing;moreCorrelation;10
