idx_simulacao;avg_rmse_media;avg_sim_error_media;correl_bias_media;avg_rmse_mediana;avg_sim_error_mediana;correl_bias_mediana;time_g1;avg_rmse_cascata;avg_sim_error_cascata;correl_bias_cascata;time_g2
130063;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130064;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130065;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130066;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130067;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130068;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130069;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130070;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130071;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130072;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130073;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130074;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130075;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130076;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130077;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130078;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130079;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130080;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130081;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130082;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130083;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130084;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130085;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130086;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130087;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130088;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130089;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130090;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130091;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130092;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130093;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130094;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130095;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130096;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130097;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130098;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130099;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130100;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130101;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130102;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130103;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130104;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130105;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130106;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130107;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,4s
130108;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;6m,17s
130109;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130110;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130111;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130112;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130113;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130114;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130115;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130116;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130117;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130118;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130119;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130120;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,4s
130121;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130122;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130123;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130124;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130125;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130126;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130127;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130128;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130129;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130130;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130131;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130132;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130133;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130134;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130135;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130136;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130137;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130138;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130139;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130140;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,4s
130141;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130142;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130143;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130144;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,4s
130145;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130146;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130147;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130148;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130149;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130150;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130151;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130152;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130153;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130154;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130155;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,2s
130156;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,3s
130157;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,0s
130158;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130159;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,1s
130160;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,055662946;0,004791684;0,082212088;0m,4s
130161;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130162;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130163;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,2s
130164;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130165;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130166;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130167;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,2s
130168;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130169;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130170;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130171;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,2s
130172;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130173;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130174;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130175;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130176;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130177;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130178;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130179;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,2s
130180;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,3s
130181;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130182;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130183;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,2s
130184;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130185;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130186;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130187;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130188;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,4s
130189;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,0s
130190;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130191;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,1s
130192;0,106397769;0,008697935;-0,018905896;0,105301208;0,008657426;-0,026448278;0m,0s;0,053408064;0,004120388;0,10523486;0m,3s
