idx_simulacao,avg_rmse_media,avg_sim_error_media,correl_bias_media,avg_rmse_mediana,avg_sim_error_mediana,correl_bias_mediana,time_g1,avg_rmse_cascata,avg_sim_error_cascata,correl_bias_cascata,time_g2
2331281,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331282,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331283,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331284,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331285,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331286,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331287,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331288,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331289,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331290,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331291,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331292,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331293,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331294,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331295,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331296,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331297,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331298,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331299,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331300,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331301,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331302,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331303,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331304,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331305,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331306,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331307,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331308,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331309,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331310,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331311,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331312,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331313,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331314,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331315,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331316,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331317,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331318,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331319,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331320,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331321,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331322,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331323,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331324,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331325,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331326,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331327,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331328,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331329,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331330,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331331,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331332,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331333,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331334,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331335,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331336,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331337,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331338,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331339,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331340,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331341,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331342,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331343,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331344,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331345,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331346,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331347,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331348,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331349,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331350,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331351,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.2s
2331352,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.5s
2331353,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
2331354,4.900420014146944,0.018589094692360184,0.18392509109975022,4.87265674292998,0.018058503945984926,0.15092406555295157,0m.0s,6.946786722332371,0.02567447620219795,0.366112190352778,0m.1s
